IdR,IdP
1303,1866
1712,1427
4416,292
464,2109
2440,4542
2092,811
1253,2144
1260,1496
3777,1953
4948,3383
3780,2129
4053,1950
2399,1684
2742,3799
293,2366
3436,1519
4997,2631
3289,305
4630,2464
2003,4930
2292,1031
3796,592
4679,39
983,3748
780,2088
1435,2830
2391,2151
3573,4522
2475,4631
2506,3494
4348,2603
1555,4054
666,4521
2181,3090
3314,2423
4425,2105
2187,1683
1576,1385
2315,3068
2960,1108
4313,480
4986,4822
245,45
4753,1863
2867,3349
2033,2171
2550,875
376,2500
2634,4046
2929,3451
1901,2693
4577,463
946,2036
3331,3597
306,1727
3678,4284
1328,1055
4839,757
2033,3021
2531,4231
327,1642
3652,1798
313,2117
4703,1648
4137,4994
4783,4641
945,4207
914,3529
140,609
154,3030
576,3051
4632,700
1294,4255
1344,3303
4487,565
3533,846
2519,2285
3100,1900
959,3426
2304,1360
4810,3383
671,3278
508,133
506,4576
3563,3049
248,2300
2809,26
2815,4104
784,3854
875,4161
2319,691
1937,572
4369,2248
787,3512
1325,1150
929,4883
1584,3587
3577,1639
835,2867
1224,2398
1723,3292
4697,2914
2327,3776
3882,3019
2109,619
376,1111
1955,1279
3522,2397
3773,4017
1393,4648
4079,1793
3606,244
345,3066
1418,4542
4816,571
1692,1597
2403,2600
4648,2726
1055,512
2782,3049
1907,3315
1043,2714
1093,1165
286,2186
216,4002
1977,1170
714,4450
1110,958
2870,1513
1412,2151
554,185
3707,352
598,4396
1161,4285
781,568
4530,706
4905,1204
2139,1911
544,2048
4165,3274
617,4804
4773,3623
4425,218
438,1398
2064,799
2895,3444
1003,2901
2367,3277
3034,2947
26,4333
3645,997
4532,4470
1581,2868
2684,1738
760,2645
2863,1221
1280,1492
4100,445
326,4621
3856,1390
747,3632
1604,4509
378,2994
2509,3102
1551,1555
4698,3976
3764,1612
400,799
1505,3241
2121,2335
2595,4050
4028,1915
2201,1458
4441,1435
2720,2360
3880,3660
504,4034
2433,1640
242,2645
1959,3335
325,1039
1630,2454
408,3677
3581,4787
819,2926
1592,2964
1711,4173
2041,4096
2112,2841
1764,824
1899,2220
4557,717
4496,1709
4399,4118
4426,3170
674,1213
4814,3223
3175,1089
355,2240
3474,484
3614,2287
1908,871
4602,4094
3488,2303
4400,258
4983,3968
2851,597
1605,4392
4629,4730
3086,3150
1273,3312
2844,3735
1730,3345
3108,3905
1603,68
2127,674
598,2015
822,4822
3771,3366
755,1920
3301,2449
4821,3353
4494,4929
1558,2791
278,398
595,4514
942,608
3609,4809
612,3623
1050,3251
557,4980
2961,2637
4733,2784
459,984
2849,2026
199,2369
4994,4103
1724,4261
1884,3126
4166,4426
1424,52
2028,1341
1778,2068
288,4630
3123,365
4686,1755
2989,1146
4144,401
2200,52
341,383
3873,778
4188,1844
656,4557
1097,2328
2908,1179
1138,254
2475,4135
836,954
495,61
144,1897
3769,2128
4851,2296
1335,2404
1531,1633
4194,3416
3590,3249
2295,3912
3215,3829
910,1613
4436,279
2284,4572
1185,3178
689,4050
455,243
4241,4784
4901,78
1783,2446
2798,3925
1320,416
1241,3898
1601,2378
2139,1994
3571,4346
3336,4090
3164,3370
1806,4765
1572,1274
4944,4647
307,1075
3608,881
2162,4303
1460,1077
2919,259
3962,795
122,2162
793,1407
1135,2032
2060,1487
355,3114
3600,2548
1810,2133
3367,3969
4796,27
2384,2026
4123,1366
533,1952
4285,4147
894,685
4791,2740
1807,1012
3010,283
2471,2399
3705,1902
1516,4917
746,2312
3132,406
4481,2058
2642,2565
3082,3294
15,1543
3267,4808
1293,1511
1120,2071
2685,2513
400,4388
1494,4083
4165,849
557,1995
4501,223
2103,2718
3985,935
3704,2015
1751,2587
3942,2915
1042,2446
4618,4928
246,550
2383,4739
3328,1752
2660,1818
419,4268
69,2673
1621,2256
3259,1198
3783,521
3057,384
4561,3441
2791,909
995,4795
258,3314
127,1184
538,4153
2729,4933
2486,4000
182,3923
4408,2337
2185,2487
3351,4583
4529,2954
3330,854
2009,1494
3245,450
3383,26
2711,2395
4822,3594
3956,2320
2240,434
4315,2196
3403,921
2518,843
4254,836
2503,1110
3599,682
2950,3666
1721,3748
2076,2142
1470,1259
3657,3898
4543,4507
2860,2788
4940,1961
3194,2567
4561,2195
1438,113
3944,563
2000,4982
1437,3227
2833,801
4309,291
1802,816
3852,1621
1013,4610
3884,809
570,694
1554,2672
244,2228
130,4911
1620,4731
4176,3783
2723,2107
1890,480
2554,451
4918,4914
2062,4159
4849,1413
4141,1169
1298,2951
4574,1226
269,4932
4179,1874
4924,4055
458,3098
3451,19
2721,2052
842,3664
1549,1609
4399,2232
16,3827
23,3070
4218,3226
2588,1359
4639,1026
4863,4212
3498,3427
284,338
1713,2263
4635,3818
2363,4273
4104,3096
2213,18
1996,3120
4111,4230
3438,1068
4783,2810
138,3664
1419,2755
2500,2947
3679,2816
1067,2959
3114,2796
4783,887
1071,2064
1166,3790
1865,1293
2809,4243
3043,1660
294,554
435,4429
3466,4213
2884,3314
2931,4814
4075,4848
1124,3563
4802,1253
761,4288
3143,1227
3969,882
2855,2401
3924,2889
1704,1146
2700,234
3155,2983
1790,3273
2389,4407
4321,4896
1760,790
3137,699
4517,2496
4790,3017
2639,1038
4486,4742
1039,2961
1079,2951
681,2390
3120,143
4033,1559
1410,1047
2682,3339
3533,3628
4245,756
2898,2728
3730,2501
1191,4900
4163,4384
1367,2117
743,1581
4856,4600
191,3649
2326,4226
3080,121
2931,3202
2149,2987
995,1450
2062,1003
864,3659
3898,86
4646,1836
1200,994
4064,2412
2393,692
3376,2232
4858,2913
3212,1904
2490,1301
53,4487
4406,2577
1533,2367
3505,3630
4214,2374
2892,818
205,919
2119,291
224,689
4111,2133
3502,3366
495,137
3665,2480
909,3731
4155,4809
2456,3705
4018,1011
4817,2488
3095,2118
3855,3180
4183,4772
3313,1606
332,4105
1162,1454
2383,12
1237,3525
2197,1892
3437,3621
3243,4769
4841,3368
4873,128
1381,1834
553,2719
33,1364
3166,3919
3104,384
1066,1041
2624,1695
1129,3595
763,848
2388,2361
1261,4678
4230,4545
4244,1852
4178,4865
4066,685
2768,3436
3311,2444
2183,3931
2012,2600
203,3657
1245,2626
3744,2069
1293,4468
411,4501
426,1956
1219,1491
1059,4546
4065,4807
4871,3737
2638,978
2210,1638
3325,2927
822,1222
3479,4271
374,1041
4212,3319
1277,958
3656,1223
1121,298
2379,2815
3742,2798
1841,2759
4762,4804
4268,1344
690,2843
4653,2952
4490,3272
4585,4751
2957,2528
4983,4009
2802,183
2281,3425
3503,2929
4979,1548
4662,735
1244,3056
3204,4228
1346,1806
4200,3234
4615,3482
646,4739
2486,4907
4147,1876
4288,2351
4525,800
3078,4327
4926,1893
943,345
4944,1531
1079,3635
2283,2308
2459,567
1631,1060
3552,2266
4591,1304
4478,3521
2907,2635
3336,1562
4500,2256
2984,4804
4149,4623
4095,3247
3935,4039
1858,3018
4363,2870
1785,318
2432,1999
1366,506
712,1459
3423,4719
1916,1463
225,2983
4898,4804
3267,3267
296,3128
1034,141
1101,3431
3159,724
4593,868
4830,2055
4622,2908
494,4746
4685,4724
4967,3222
4462,4199
1789,1082
2509,3763
1578,4164
4083,3179
4387,4889
2740,1388
2763,4849
1918,4180
1817,2045
3624,339
4793,4445
3407,4834
929,4713
1799,1693
3359,2227
2502,876
4532,1651
3608,1254
4472,2065
3446,3693
449,946
1907,1784
1276,2960
3247,1363
4822,4502
3418,1208
1596,1079
3237,4504
4083,4806
1381,1082
1016,104
942,3947
1929,3246
4383,482
166,4021
543,1
802,1974
1304,4866
4746,2796
2428,558
1068,2627
3130,3978
388,566
3068,4836
4221,4089
887,4997
2562,2035
3825,4600
3885,1839
2829,3040
2455,1827
3690,1835
1067,4215
701,2336
1726,2680
198,3884
3435,4094
4173,4507
2119,3702
1627,3835
1672,2659
3414,1848
2107,4660
3931,3688
415,2915
2754,2714
4864,851
1621,1078
4236,2746
2378,2143
1438,2785
889,522
1729,4446
4474,4377
4106,430
3547,2952
86,2163
1765,3241
4799,1571
1951,2585
4123,4724
4300,86
237,4280
753,3335
2346,1884
4760,1289
3875,1211
971,1008
2850,4800
3778,4861
490,4608
1602,3291
1656,4267
3021,1605
3623,2332
2404,2306
3229,800
3070,892
4165,3063
3971,378
3939,3700
4039,266
3331,4461
1841,2466
732,2305
4670,2485
4866,2565
572,1768
2167,4706
2353,1513
4889,1032
844,3603
3132,2245
4095,2242
2197,1465
4075,3844
4093,3624
4561,4271
4914,3500
2648,2872
591,4225
2688,4578
707,3020
4907,4033
1747,1821
1452,4401
1377,2131
4768,479
227,3019
1927,2868
822,2381
3062,4007
2725,1294
2545,980
81,2280
3980,1376
1947,1130
659,796
4159,1067
1971,3813
2123,1533
182,4497
2786,2328
4549,2226
2380,90
2188,3571
2695,2300
1429,4898
370,4495
628,4685
879,2025
2800,4407
3575,892
762,2830
4727,348
379,1829
4466,4729
396,272
4388,1310
1480,2198
4152,3272
3350,3363
4758,2228
2599,986
1444,366
4192,3992
4338,4066
3316,3051
1894,435
3154,3855
875,4356
4937,3215
2949,2082
2538,1903
4324,1160
2260,298
1043,4445
3883,4700
2088,2037
2090,789
818,3382
2293,3466
478,2859
4362,3719
698,1448
3372,4419
2293,1460
1975,3608
2417,4873
1057,2494
2414,1824
4388,4406
2330,2286
1582,3671
3211,1233
3849,2038
3286,1945
2979,1841
2223,3819
1042,4060
37,2851
1340,1011
3968,3728
2174,2126
3713,3643
220,989
508,3059
4619,4349
2986,3773
1318,1857
486,2508
1383,2589
1241,1773
2697,2984
415,4669
417,4714
1883,3658
1036,2703
4454,3846
3098,265
3558,1642
1514,3193
2012,1943
1527,4571
1775,146
3519,3638
880,19
2881,4818
805,3811
2798,2918
4208,3769
4489,3068
3497,4999
3698,2210
1654,4080
245,3893
1226,391
2784,2351
1105,416
3906,4460
4790,4392
913,2588
1212,2816
2110,1046
4689,4880
2954,2059
269,1376
2260,2220
1708,2706
1114,1798
4196,446
899,4071
4672,794
4788,2237
2153,2756
1456,4989
831,4174
4066,1122
4692,604
702,1066
556,865
3436,2176
1082,1111
2436,1643
2883,3591
2515,922
1306,665
3141,2964
1005,2761
434,2774
517,2114
984,2886
327,3250
2956,3088
4548,907
4984,3490
960,228
3846,4083
910,2542
4362,1496
3750,450
1394,119
177,2037
1870,2164
402,2962
290,491
561,2944
4591,4907
4663,4237
1591,292
1545,3192
1324,4829
2373,1210
660,2736
4495,2631
3577,2218
1769,3968
649,1010
4528,457
4443,3314
3713,2888
573,4685
2605,721
2070,3696
2223,4165
362,4755
3814,1678
3204,3094
2452,967
1143,1779
3183,2035
2650,4198
2133,3603
1380,4003
3700,3939
845,4494
3607,3182
36,1375
3980,3751
4228,4368
1349,4366
4966,3983
512,2058
83,3681
3546,4697
4812,4535
2119,2547
2862,4779
3599,3795
3676,1542
4044,3891
4377,2082
2121,4280
1885,2709
3149,56
1449,541
3276,1219
2582,4441
1136,2896
1639,2750
3541,3054
51,1084
858,2385
385,823
1768,810
1544,2285
4334,3666
2091,4763
326,4669
283,4814
3672,2419
3133,3858
4835,250
1848,4704
3027,4868
2583,2542
4000,4371
1028,1586
4325,3850
4497,4247
1618,4465
433,1035
2720,2260
4403,2287
3786,4073
4079,2177
2410,1446
1281,1830
3633,1538
902,2573
3947,1839
1635,3961
186,562
2311,33
1650,4170
3706,1051
4138,4851
1221,3151
4998,3389
1437,2186
4426,4334
2172,2970
2595,3501
366,2148
2989,1279
3498,258
4669,4611
955,2060
1438,1443
4265,3372
4966,3767
4853,3880
3310,2981
4345,3490
1341,942
4750,3221
4141,1039
4425,1697
4999,2139
2179,2196
3806,642
1858,1367
2875,2634
2627,1145
1385,2260
2316,328
4875,2737
3,1747
1372,1114
801,2904
3359,980
2938,4999
1165,2877
1372,1420
3681,1660
1791,752
916,4451
2935,194
2853,3460
4311,2027
4682,841
907,1273
4066,2101
1810,2587
3066,2270
413,3878
1870,1535
2305,4949
2672,1395
2868,558
1424,81
1583,4282
2699,865
2119,691
3677,722
4173,1107
4496,1148
3531,4305
78,359
4699,1153
747,3652
2332,3906
2317,99
1529,4906
4576,1369
3310,2018
3584,2694
3904,4095
2223,2966
4769,3073
47,4799
4380,97
1375,2399
3984,332
753,2444
1681,91
2831,2875
4092,726
4016,3042
4421,2156
4937,1753
3950,1005
4699,2282
4763,434
80,2032
2064,2275
338,2489
2244,4382
253,2157
2776,3169
746,199
3818,2416
2524,3268
1070,4010
680,3565
3493,4698
972,4872
413,3125
3125,1198
14,4092
1870,1736
1803,4270
1047,4702
2984,2554
4496,3683
799,1714
2459,480
477,2460
2869,2847
1167,3679
1994,1048
3449,2354
3028,462
2011,4962
656,612
4322,4539
699,4163
2164,2443
4291,4012
3533,1300
1291,551
3623,3136
2927,252
1478,809
1626,535
3018,2167
4088,1141
513,3310
2784,1107
3853,1684
3682,1727
729,2564
1326,4473
3989,1466
3535,1597
1835,4155
1509,1626
3596,3666
4370,4664
4728,2292
659,2872
3851,3466
943,1382
4176,3318
4242,3257
911,307
1467,2811
2536,3791
731,1631
663,404
3254,409
3509,4937
3073,956
4893,1705
3727,2473
112,605
49,4147
3170,704
3711,4768
1299,4970
4120,2645
3112,2790
1628,4947
944,566
421,4316
2134,2276
3794,452
2009,4572
1153,3365
3230,4702
4861,4507
84,2585
640,2324
2820,3977
1318,1286
2787,4468
3320,1630
371,3766
4109,3426
408,1251
1897,541
2560,4062
1355,4669
4650,2104
3145,3392
200,2962
463,2132
2467,2828
1222,2787
3347,1688
4226,1024
3515,1051
4367,558
3350,695
1874,2777
3074,2464
2963,105
4133,3337
1065,526
115,4203
3834,2427
1313,3326
3901,394
3610,2368
3916,3968
4719,2948
2536,3421
2493,1990
4196,4146
783,1964
1629,746
3673,346
3583,4107
3617,3677
4806,559
1526,326
2425,4223
2929,2905
2907,2043
4600,3030
1843,68
2957,50
11,745
3986,4767
1464,2229
560,2400
3100,669
3839,4610
3833,3972
1263,1508
1517,2521
1813,4979
1372,4607
4470,2643
3971,4784
47,1709
3128,8
712,2948
1073,2849
1785,2913
4443,4697
3654,4641
1221,3778
3732,1535
3252,2342
99,4418
4380,4450
3013,3881
110,4315
4665,4303
3538,3547
52,4250
4999,1704
2356,3989
3261,2762
1991,4488
783,4758
3509,2087
743,1012
4756,2533
4900,3462
3009,1576
416,4083
4457,4229
230,4935
1303,1215
3084,4945
4338,3923
668,2680
604,3985
40,1143
1043,24
3179,1432
3136,2342
4426,4882
2552,53
4719,2314
2553,2749
4837,3906
4556,188
4555,1962
1105,1309
3489,1002
1628,3046
3786,1941
151,520
686,2904
3033,196
3203,4869
3862,2170
3322,2901
4248,3404
2018,1932
3870,4478
3093,4780
3374,2137
2100,2290
50,2318
177,3204
1577,857
3068,193
325,4456
4485,690
3580,4064
4918,1500
1093,3752
4423,4527
1998,1849
1407,4941
3198,2418
2548,2186
392,2111
1054,4357
3156,3331
3974,4227
4775,3303
2388,3407
3030,3435
3541,1436
3535,4723
498,391
3578,2699
4721,1328
2600,2467
3037,4041
4713,855
4099,3550
3571,4450
2528,4694
1216,4785
685,4427
1400,1995
2666,1400
59,1793
3678,2136
413,3760
1186,912
4819,285
3440,1903
4290,2478
566,2454
4973,2160
2400,3306
2827,3265
3703,2060
4638,576
3608,4640
3063,1446
1574,293
164,3406
57,3395
1422,3281
2650,2576
3302,679
4737,2405
4877,462
2611,1642
198,4887
3548,2850
1089,446
3264,296
1421,4596
4128,2250
4303,3202
2480,1520
2405,2444
274,4487
1499,3474
4741,3704
1398,4822
3192,668
1445,995
4904,520
2358,2068
1934,2898
82,4759
1758,3904
1800,142
3985,1555
369,3425
1090,3006
2581,4280
4530,194
2323,2162
2949,1521
3893,1302
4115,3989
1355,3507
3622,4603
3035,4607
245,2380
4505,794
3332,4025
4908,2883
1924,3988
1281,3206
580,139
4090,579
106,930
1736,3821
19,3408
1270,1840
486,1166
486,4600
1568,446
3212,2903
2235,582
2173,4689
863,882
4434,535
715,1978
1402,2117
3502,2722
4259,2247
1212,1344
69,4773
1118,1656
2805,557
3114,2590
694,2296
2928,2375
4437,1567
3494,1262
3192,4233
4757,2585
3047,4469
4518,981
1191,393
2125,1977
3102,1129
473,2155
227,4839
2022,1361
1333,3096
4877,2092
3785,3799
2696,2619
2996,2194
3335,2837
1975,1006
2618,4251
1351,3043
4079,204
3921,4566
1069,1037
3298,1053
4723,2218
923,3398
4140,429
3666,2375
4196,1986
2854,599
1924,4427
2552,4127
4238,3175
4178,2302
1759,530
3518,2180
3518,1210
3409,1240
2512,1725
2405,2724
4621,4800
3584,3872
4154,3239
2499,956
2424,3702
3984,3957
1495,2502
912,1538
1122,1197
2273,1668
2076,2348
3154,4003
2899,1453
463,190
2818,1496
11,2279
1459,1244
1989,3614
1472,666
3333,3531
4263,708
2367,613
2977,1032
3257,1098
1528,1231
4748,1721
2397,1788
3320,3889
3546,1669
1799,4576
2366,1811
1049,697
1635,3695
2667,4774
4537,2707
435,1700
3447,1403
3894,4030
3791,1807
869,1275
158,2389
19,4872
4207,3087
3913,3410
4345,2642
1986,698
4008,2028
2683,3738
1330,1256
3863,273
4561,609
278,2510
2725,1275
1455,4617
3539,2783
1509,3795
3520,1031
1660,2688
1861,2511
2628,3542
564,3274
3266,4667
4098,3642
2957,1957
2205,503
3989,4447
3871,1609
372,4430
2660,4248
4337,2202
2399,1636
1732,4925
2001,2220
1578,698
3344,1537
1324,3221
2271,4357
617,1617
198,4841
3814,1808
2485,87
1420,1161
3738,3138
3895,3834
1545,3970
4929,2065
1487,60
3155,724
4159,3602
3125,3754
1077,4089
2421,107
2026,2599
3973,993
366,712
1050,1417
3473,4003
3818,1838
3411,4098
4253,165
3754,1665
1510,938
1707,746
399,1209
2165,1625
61,1444
635,200
1875,2024
2559,2630
2833,2126
1221,781
4923,735
4162,3276
3337,746
4512,2170
3487,1663
1210,155
2248,3301
2640,1208
464,1629
4515,3389
2402,4248
4985,2877
200,1419
781,1603
2970,4442
382,3585
2123,2487
3612,3268
2353,1087
4497,2587
3553,4062
1215,3346
1722,4732
2855,3261
1070,3686
400,1902
2498,1797
1736,4931
2594,309
2577,4767
1209,3418
504,1364
1566,4385
2160,1741
2458,985
1231,3823
2334,4712
3377,1425
1790,258
4609,4028
2651,4973
1472,734
4096,745
4834,3939
4394,358
2487,1081
3749,2817
2278,2448
2650,1129
3989,879
2006,3070
370,3069
337,4887
4322,2365
4987,3412
3909,4994
2603,1063
2229,3156
3697,1824
2157,2879
409,3329
4442,2007
2034,3618
885,3768
4151,1095
4265,4581
2846,4479
4635,844
1168,3654
1458,2298
4109,705
1763,3096
1427,4511
1818,4725
19,1861
1311,239
2157,4321
2718,140
4481,2839
657,4026
3423,2832
963,4247
1965,3682
298,1713
3724,1098
522,6
3857,1322
3052,347
358,2890
2269,1390
3167,3390
1153,2204
252,3925
2058,4457
4798,4720
2704,3680
4964,420
2560,1927
908,1227
26,2540
3313,2020
2156,533
2508,2897
3764,473
2852,2928
177,2061
3462,1431
1970,294
599,3951
620,1769
1180,2401
4109,308
4522,1014
1407,3739
1010,4327
2280,2503
1345,1885
1689,466
4695,1774
3471,2892
84,821
1863,1669
1775,4195
859,493
4929,4157
2725,589
4299,2602
4981,364
4263,1417
1582,3926
1565,4360
24,3590
1305,1117
1897,3975
358,1223
3685,1796
4319,4265
1381,3000
4484,567
4831,331
4301,103
904,2613
3042,334
520,1618
3450,611
1515,3178
1629,869
2291,3852
2440,259
3323,1597
3796,3417
4059,4490
2149,2293
1593,2460
559,2381
3624,1903
3350,2941
4317,1831
2869,884
1587,3458
4293,4663
2832,1917
3391,4113
