IdC,type_aliment,nom,allergene
1713,Épice,Épices orientales #32,"Gluten, Céleri, Moutarde"
1714,Légume,Chou frisé #347,Aucun
1715,Légume,Chou frisé #627,"Gluten, Moutarde"
1716,Épice,Safran #722,Sésame
1717,Fruit,Pomme sauvage #460,Fruits à coque
1718,Céréale,Épeautre #337,Gluten
1719,Légumineuse,Lentilles du Puy #839,Arachides
1720,Épice,Épices orientales #883,Aucun
1721,Herbe,Romarin #745,Aucun
1722,Légume,Navet confit #793,"Sulfites, Moutarde"
1723,Légumineuse,Lentilles du Puy #884,Céleri
1724,Herbe,Romarin #924,Sulfites
1725,Herbe,Thym sauvage #528,Aucun
1726,Herbe,Thym sauvage #274,Aucun
1727,Légume,Navet confit #864,Céleri
1728,Herbe,Romarin #330,Gluten
1729,Herbe,Romarin #963,"Sulfites, Gluten, Céleri"
1730,Céréale,Épeautre #174,"Soja, Arachides"
1731,Herbe,Romarin #966,"Sulfites, Céleri"
1732,Viande,Mouton braisé #480,"Céleri, Oeufs, Sulfites"
1733,Légumineuse,Lentilles du Puy #634,"Soja, Céleri, Lupin"
1734,Herbe,Thym sauvage #453,"Sulfites, Gluten"
1735,Céréale,Épeautre #318,"Fruits à coque, Arachides"
1736,Champignon,Truffe noire #317,"Gluten, Céleri, Sulfites"
1737,Légume,Chou frisé #685,"Lupin, Soja, Sulfites"
1738,Légume,Navet confit #240,Aucun
1739,Légume,Navet confit #929,Aucun
1740,Légumineuse,Lentilles du Puy #274,Aucun
1741,Légume,Chou frisé #155,"Moutarde, Gluten, Soja"
1742,Viande,Mouton braisé #808,"Sulfites, Oeufs"
1743,Viande,Mouton braisé #731,"Oeufs, Sulfites, Céleri"
1744,Poisson,Carpe dorée #692,Sulfites
1745,Légume,Navet confit #29,"Céleri, Sulfites, Lupin"
1746,Épice,Safran #205,Céleri
1747,Viande,Canard fumé #797,Sulfites
1748,Légumineuse,Lentilles du Puy #714,Aucun
1749,Viande,Agneau rôti #966,Aucun
1750,Épice,Épices orientales #912,Aucun
1751,Épice,Épices orientales #410,Aucun
1752,Épice,Épices orientales #298,"Moutarde, Céleri"
1753,Champignon,Truffe noire #588,Aucun
1754,Herbe,Romarin #824,"Céleri, Sulfites, Gluten"
1755,Herbe,Romarin #266,"Gluten, Sulfites"
1756,Viande,Mouton braisé #726,"Sulfites, Gluten"
1757,Épice,Épices orientales #384,Aucun
1758,Épice,Safran #664,Aucun
1759,Fruit,Verjus #224,"Soja, Sulfites"
1760,Légumineuse,Lentilles du Puy #91,"Arachides, Soja, Lupin"
1761,Légume,Navet confit #351,Aucun
1762,Champignon,Truffe noire #817,Aucun
1763,Poisson,Carpe dorée #720,"Céleri, Sulfites, Poisson"
1764,Viande,Canard fumé #149,"Sulfites, Gluten"
1765,Fruit,Verjus #493,Fruits à coque
1766,Céréale,Épeautre #665,Lupin
1767,Épice,Safran #201,Sulfites
1768,Fruit,Pomme sauvage #365,"Sulfites, Soja, Arachides"
1769,Épice,Poivre long #763,Sulfites
1770,Légumineuse,Lentilles du Puy #438,"Lupin, Céleri, Gluten"
1771,Épice,Poivre long #299,"Sulfites, Sésame, Moutarde"
1772,Herbe,Romarin #285,Céleri
1773,Légumineuse,Lentilles du Puy #949,"Lupin, Gluten, Soja"
1774,Légumineuse,Lentilles du Puy #55,Aucun
1775,Épice,Poivre long #879,Sulfites
1776,Herbe,Thym sauvage #896,"Gluten, Céleri, Sulfites"
1777,Légumineuse,Lentilles du Puy #452,"Sulfites, Céleri"
1778,Fruit,Verjus #736,Aucun
1779,Poisson,Brochet en gelée #846,Moutarde
1780,Légume,Navet confit #59,"Gluten, Lupin"
1781,Fruit,Pomme sauvage #588,"Sulfites, Arachides"
1782,Herbe,Romarin #248,Gluten
1783,Viande,Canard fumé #735,Aucun
1784,Légumineuse,Lentilles du Puy #732,"Céleri, Gluten"
1785,Légumineuse,Lentilles du Puy #334,Lupin
1786,Herbe,Thym sauvage #400,"Sulfites, Gluten"
1787,Poisson,Carpe dorée #834,"Céleri, Poisson, Sulfites"
1788,Viande,Agneau rôti #174,Aucun
1789,Épice,Safran #830,"Gluten, Sésame, Moutarde"
1790,Fruit,Pomme sauvage #674,Sulfites
1791,Viande,Venaison #240,"Moutarde, Céleri, Oeufs"
1792,Herbe,Thym sauvage #845,"Céleri, Gluten"
1793,Épice,Safran #434,Aucun
1794,Céréale,Épeautre #106,Aucun
1795,Herbe,Romarin #465,Aucun
1796,Fruit,Pomme sauvage #308,Fruits à coque
1797,Herbe,Romarin #593,Sulfites
1798,Céréale,Épeautre #563,"Fruits à coque, Soja"
1799,Herbe,Romarin #686,"Céleri, Gluten"
1800,Fruit,Verjus #496,"Soja, Sulfites, Fruits à coque"
1801,Fruit,Verjus #11,Aucun
1802,Champignon,Truffe noire #560,Aucun
1803,Légumineuse,Lentilles du Puy #604,Gluten
1804,Épice,Safran #148,Aucun
1805,Fruit,Pomme sauvage #952,"Fruits à coque, Sulfites, Arachides"
1806,Légumineuse,Lentilles du Puy #736,Aucun
1807,Épice,Safran #730,Sulfites
1808,Légume,Chou frisé #903,"Sulfites, Lupin"
1809,Épice,Safran #441,Aucun
1810,Légume,Navet confit #925,Aucun
1811,Poisson,Carpe dorée #844,"Poisson, Sulfites, Céleri"
1812,Herbe,Romarin #878,Aucun
1813,Légume,Navet confit #537,"Sulfites, Céleri"
1814,Légume,Navet confit #360,"Moutarde, Sulfites"
1815,Légume,Navet confit #461,"Soja, Sulfites, Gluten"
1816,Champignon,Truffe noire #102,Aucun
1817,Fruit,Verjus #796,Fruits à coque
1818,Viande,Canard fumé #349,Aucun
1819,Fruit,Pomme sauvage #96,Aucun
1820,Légume,Chou frisé #875,"Soja, Sulfites"
1821,Légume,Chou frisé #296,"Moutarde, Lupin, Céleri"
1822,Viande,Agneau rôti #400,Aucun
1823,Viande,Mouton braisé #21,Aucun
1824,Légume,Chou frisé #767,"Moutarde, Gluten, Soja"
1825,Épice,Poivre long #253,"Moutarde, Céleri"
1826,Fruit,Pomme sauvage #197,"Arachides, Fruits à coque"
1827,Légume,Navet confit #179,Aucun
1828,Épice,Épices orientales #881,"Moutarde, Sulfites"
1829,Herbe,Thym sauvage #572,"Gluten, Sulfites, Céleri"
1830,Céréale,Épeautre #441,"Fruits à coque, Lupin"
1831,Légumineuse,Lentilles du Puy #638,"Soja, Gluten, Arachides"
1832,Légumineuse,Lentilles du Puy #44,Soja
1833,Champignon,Truffe noire #814,"Sulfites, Gluten, Céleri"
1834,Légumineuse,Lentilles du Puy #582,Aucun
1835,Épice,Épices orientales #5,"Céleri, Sulfites"
1836,Légumineuse,Lentilles du Puy #67,"Lupin, Soja, Arachides"
1837,Herbe,Romarin #475,"Sulfites, Céleri, Gluten"
1838,Viande,Mouton braisé #184,"Sulfites, Gluten"
1839,Herbe,Romarin #632,"Gluten, Sulfites"
1840,Épice,Poivre long #198,Moutarde
1841,Légumineuse,Lentilles du Puy #115,"Soja, Arachides"
1842,Légume,Chou frisé #566,"Gluten, Moutarde"
1843,Légumineuse,Lentilles du Puy #82,"Soja, Arachides, Gluten"
1844,Épice,Poivre long #956,Aucun
1845,Céréale,Épeautre #598,Arachides
1846,Épice,Safran #494,Aucun
1847,Viande,Canard fumé #839,Sulfites
1848,Légume,Navet confit #979,Aucun
1849,Champignon,Truffe noire #114,"Gluten, Sulfites"
1850,Légume,Chou frisé #341,Soja
1851,Légumineuse,Lentilles du Puy #876,"Arachides, Soja"
1852,Épice,Poivre long #442,"Céleri, Sésame, Sulfites"
1853,Épice,Épices orientales #821,Sésame
1854,Légume,Navet confit #389,"Gluten, Sulfites"
1855,Épice,Épices orientales #699,"Céleri, Sulfites"
1856,Légumineuse,Lentilles du Puy #453,Aucun
1857,Légume,Navet confit #208,"Lupin, Soja"
1858,Légumineuse,Lentilles du Puy #13,"Arachides, Gluten"
1859,Champignon,Truffe noire #128,Aucun
1860,Épice,Poivre long #946,Aucun
1861,Légume,Chou frisé #238,"Soja, Sulfites"
1862,Légumineuse,Lentilles du Puy #135,Soja
1863,Céréale,Épeautre #523,Aucun
1864,Épice,Poivre long #773,"Moutarde, Sésame, Gluten"
1865,Herbe,Romarin #294,Céleri
1866,Céréale,Épeautre #229,"Fruits à coque, Gluten, Lupin"
1867,Légume,Navet confit #617,"Soja, Gluten, Moutarde"
1868,Herbe,Thym sauvage #839,Aucun
1869,Céréale,Épeautre #721,Lupin
1870,Légume,Chou frisé #883,"Lupin, Moutarde, Gluten"
1871,Céréale,Épeautre #93,"Gluten, Fruits à coque"
1872,Poisson,Brochet en gelée #803,"Sulfites, Céleri, Gluten"
1873,Légumineuse,Lentilles du Puy #741,Aucun
1874,Légume,Chou frisé #256,Aucun
1875,Légumineuse,Lentilles du Puy #288,Sulfites
1876,Céréale,Épeautre #52,"Arachides, Soja"
1877,Légumineuse,Lentilles du Puy #657,Lupin
1878,Légume,Chou frisé #411,"Lupin, Céleri"
1879,Fruit,Pomme sauvage #696,Aucun
1880,Fruit,Pomme sauvage #527,"Fruits à coque, Soja, Arachides"
1881,Produit laitier,Fromage affiné #182,Gluten
1882,Épice,Safran #802,Aucun
1883,Produit laitier,Fromage affiné #347,"Gluten, Oeufs, Lactose"
1884,Céréale,Épeautre #70,Lupin
1885,Légumineuse,Lentilles du Puy #134,Arachides
1886,Céréale,Épeautre #746,Soja
1887,Légume,Chou frisé #560,"Sulfites, Lupin, Soja"
1888,Fruit,Pomme sauvage #57,"Sulfites, Fruits à coque, Soja"
1889,Poisson,Brochet en gelée #520,"Poisson, Céleri"
1890,Viande,Agneau rôti #490,Aucun
1891,Épice,Épices orientales #434,Gluten
1892,Produit laitier,Fromage affiné #976,"Lactose, Oeufs"
1893,Viande,Canard fumé #181,Céleri
1894,Viande,Agneau rôti #395,Aucun
1895,Fruit,Pomme sauvage #809,Aucun
1896,Légume,Navet confit #761,Aucun
1897,Fruit,Verjus #139,Aucun
1898,Légumineuse,Lentilles du Puy #608,Sulfites
1899,Herbe,Romarin #812,Gluten
1900,Céréale,Épeautre #53,"Fruits à coque, Lupin, Arachides"
1901,Fruit,Verjus #688,Aucun
1902,Herbe,Romarin #807,"Céleri, Gluten"
1903,Champignon,Truffe noire #525,"Sulfites, Céleri, Gluten"
1904,Épice,Safran #746,"Sésame, Sulfites"
1905,Épice,Safran #115,"Céleri, Moutarde"
1906,Herbe,Thym sauvage #96,Sulfites
1907,Fruit,Pomme sauvage #662,Aucun
1908,Légume,Chou frisé #452,Moutarde
1909,Épice,Safran #49,Gluten
1910,Légume,Chou frisé #265,"Soja, Céleri"
1911,Légumineuse,Lentilles du Puy #291,Arachides
1912,Céréale,Épeautre #102,"Fruits à coque, Lupin, Arachides"
1913,Épice,Épices orientales #252,Gluten
1914,Viande,Canard fumé #381,Aucun
1915,Épice,Poivre long #468,Gluten
1916,Viande,Venaison #516,"Oeufs, Gluten, Sulfites"
1917,Herbe,Thym sauvage #205,Gluten
1918,Céréale,Épeautre #676,Aucun
1919,Fruit,Verjus #926,Aucun
1920,Herbe,Romarin #160,"Sulfites, Gluten, Céleri"
1921,Épice,Épices orientales #384,"Céleri, Sulfites"
1922,Céréale,Épeautre #848,Soja
1923,Poisson,Carpe dorée #316,Céleri
1924,Légumineuse,Lentilles du Puy #859,Sulfites
1925,Épice,Safran #858,Aucun
1926,Produit laitier,Fromage affiné #457,"Gluten, Oeufs"
1927,Viande,Mouton braisé #926,"Moutarde, Oeufs"
1928,Épice,Épices orientales #226,"Sulfites, Moutarde"
1929,Épice,Poivre long #205,"Gluten, Sésame, Sulfites"
1930,Épice,Poivre long #80,Aucun
1931,Herbe,Thym sauvage #795,"Sulfites, Céleri"
1932,Herbe,Thym sauvage #315,"Céleri, Gluten, Sulfites"
1933,Céréale,Épeautre #850,Aucun
1934,Légumineuse,Lentilles du Puy #879,"Sulfites, Soja, Lupin"
1935,Légume,Chou frisé #547,"Soja, Lupin"
1936,Viande,Agneau rôti #853,Oeufs
1937,Légume,Chou frisé #811,Soja
1938,Légume,Navet confit #970,Aucun
1939,Herbe,Romarin #751,Gluten
1940,Champignon,Truffe noire #105,Aucun
1941,Légumineuse,Lentilles du Puy #386,Gluten
1942,Fruit,Pomme sauvage #888,"Fruits à coque, Arachides"
1943,Herbe,Thym sauvage #813,Sulfites
1944,Céréale,Épeautre #777,"Soja, Lupin, Gluten"
1945,Légume,Chou frisé #16,Aucun
1946,Herbe,Romarin #609,Gluten
1947,Légume,Chou frisé #230,"Céleri, Moutarde"
1948,Herbe,Thym sauvage #981,Aucun
1949,Épice,Épices orientales #587,"Sésame, Gluten"
1950,Épice,Épices orientales #702,Aucun
1951,Céréale,Épeautre #582,Aucun
1952,Épice,Épices orientales #756,"Sulfites, Gluten, Céleri"
1953,Légume,Navet confit #718,Gluten
1954,Fruit,Pomme sauvage #114,"Fruits à coque, Sulfites"
1955,Épice,Poivre long #655,"Gluten, Sulfites"
1956,Légumineuse,Lentilles du Puy #500,Lupin
1957,Épice,Safran #419,Moutarde
1958,Viande,Agneau rôti #786,"Moutarde, Gluten, Sulfites"
1959,Poisson,Carpe dorée #329,"Poisson, Moutarde, Céleri"
1960,Céréale,Épeautre #814,Gluten
1961,Herbe,Thym sauvage #579,Sulfites
1962,Légume,Chou frisé #481,"Lupin, Gluten"
1963,Herbe,Romarin #756,Aucun
1964,Fruit,Verjus #721,Soja
1965,Légume,Navet confit #264,"Gluten, Sulfites, Moutarde"
1966,Épice,Poivre long #255,Moutarde
1967,Herbe,Romarin #410,Sulfites
1968,Épice,Poivre long #311,"Moutarde, Céleri, Sulfites"
1969,Champignon,Truffe noire #548,"Céleri, Sulfites, Gluten"
1970,Viande,Canard fumé #233,Aucun
1971,Légume,Chou frisé #942,Aucun
1972,Légumineuse,Lentilles du Puy #870,"Arachides, Céleri"
1973,Céréale,Épeautre #495,"Lupin, Soja"
1974,Champignon,Truffe noire #913,Céleri
1975,Légumineuse,Lentilles du Puy #133,"Céleri, Soja, Gluten"
1976,Légume,Chou frisé #768,"Soja, Céleri"
1977,Céréale,Épeautre #625,Fruits à coque
1978,Herbe,Thym sauvage #866,"Céleri, Sulfites"
1979,Épice,Épices orientales #385,Aucun
1980,Herbe,Thym sauvage #848,"Gluten, Céleri, Sulfites"
1981,Céréale,Épeautre #588,Aucun
1982,Herbe,Thym sauvage #668,"Gluten, Sulfites"
1983,Légume,Navet confit #797,Sulfites
1984,Légume,Navet confit #695,Sulfites
1985,Champignon,Truffe noire #153,"Sulfites, Céleri"
1986,Légumineuse,Lentilles du Puy #864,"Soja, Céleri, Lupin"
1987,Épice,Épices orientales #809,Gluten
1988,Herbe,Romarin #454,Aucun
1989,Épice,Épices orientales #890,"Sésame, Moutarde, Sulfites"
1990,Champignon,Truffe noire #41,"Sulfites, Céleri, Gluten"
1991,Champignon,Truffe noire #422,"Céleri, Sulfites"
1992,Épice,Poivre long #516,Moutarde
1993,Légumineuse,Lentilles du Puy #40,"Céleri, Arachides"
1994,Produit laitier,Fromage affiné #158,Lactose
1995,Épice,Safran #185,"Gluten, Céleri"
1996,Céréale,Épeautre #684,"Arachides, Lupin"
1997,Légume,Navet confit #446,"Céleri, Sulfites, Lupin"
1998,Fruit,Verjus #557,Sulfites
1999,Viande,Venaison #432,"Oeufs, Gluten"
2000,Légumineuse,Lentilles du Puy #805,"Arachides, Lupin"
2001,Champignon,Truffe noire #256,Aucun
2002,Herbe,Thym sauvage #723,"Sulfites, Céleri, Gluten"
2003,Viande,Mouton braisé #195,"Sulfites, Moutarde, Oeufs"
2004,Viande,Canard fumé #282,"Gluten, Céleri, Oeufs"
2005,Légumineuse,Lentilles du Puy #808,Céleri
2006,Légumineuse,Lentilles du Puy #57,"Gluten, Arachides, Soja"
2007,Légumineuse,Lentilles du Puy #730,Arachides
2008,Légumineuse,Lentilles du Puy #370,Soja
2009,Légume,Navet confit #83,"Lupin, Céleri, Sulfites"
2010,Légume,Chou frisé #506,"Gluten, Céleri"
2011,Épice,Safran #866,"Gluten, Céleri, Sésame"
2012,Épice,Poivre long #824,"Gluten, Sésame, Sulfites"
2013,Champignon,Truffe noire #900,"Sulfites, Céleri"
2014,Céréale,Épeautre #99,"Lupin, Gluten, Soja"
2015,Herbe,Thym sauvage #74,Aucun
2016,Herbe,Romarin #844,Aucun
2017,Légumineuse,Lentilles du Puy #718,"Céleri, Arachides, Gluten"
2018,Épice,Épices orientales #569,Sulfites
2019,Épice,Poivre long #598,"Céleri, Gluten"
2020,Épice,Épices orientales #8,"Moutarde, Sulfites"
2021,Légumineuse,Lentilles du Puy #19,"Céleri, Soja"
2022,Épice,Safran #70,"Gluten, Sulfites, Sésame"
2023,Légumineuse,Lentilles du Puy #341,Aucun
2024,Herbe,Romarin #897,Aucun
2025,Herbe,Romarin #84,"Céleri, Gluten, Sulfites"
2026,Légumineuse,Lentilles du Puy #416,"Céleri, Soja, Sulfites"
2027,Fruit,Pomme sauvage #822,Aucun
2028,Poisson,Carpe dorée #533,"Gluten, Moutarde, Sulfites"
2029,Fruit,Pomme sauvage #3,"Arachides, Soja"
2030,Épice,Épices orientales #365,Aucun
2031,Herbe,Romarin #304,"Gluten, Céleri"
2032,Céréale,Épeautre #207,Aucun
2033,Céréale,Épeautre #719,"Gluten, Soja, Arachides"
2034,Épice,Poivre long #593,Sulfites
2035,Viande,Mouton braisé #395,"Céleri, Oeufs"
2036,Épice,Safran #314,Aucun
2037,Fruit,Pomme sauvage #714,"Soja, Fruits à coque, Arachides"
2038,Viande,Agneau rôti #631,Aucun
2039,Herbe,Thym sauvage #925,"Gluten, Céleri"
2040,Légume,Chou frisé #767,"Céleri, Soja, Moutarde"
2041,Champignon,Truffe noire #542,"Sulfites, Céleri"
2042,Viande,Venaison #60,"Céleri, Gluten, Moutarde"
2043,Épice,Épices orientales #761,"Gluten, Moutarde, Sulfites"
2044,Légume,Chou frisé #565,"Céleri, Gluten, Lupin"
2045,Viande,Agneau rôti #414,"Gluten, Céleri, Oeufs"
2046,Champignon,Truffe noire #678,Gluten
2047,Céréale,Épeautre #522,"Fruits à coque, Gluten"
2048,Légume,Navet confit #664,Soja
2049,Épice,Poivre long #766,"Céleri, Sulfites, Gluten"
2050,Herbe,Thym sauvage #108,"Sulfites, Gluten, Céleri"
2051,Céréale,Épeautre #710,Aucun
2052,Fruit,Verjus #640,Aucun
2053,Épice,Épices orientales #676,Aucun
2054,Légume,Navet confit #207,Céleri
2055,Épice,Épices orientales #30,"Moutarde, Céleri, Sulfites"
2056,Herbe,Thym sauvage #252,Aucun
2057,Fruit,Verjus #321,Arachides
2058,Épice,Poivre long #81,"Gluten, Sésame"
2059,Fruit,Pomme sauvage #120,"Fruits à coque, Sulfites, Arachides"
2060,Herbe,Thym sauvage #200,"Gluten, Céleri, Sulfites"
2061,Viande,Canard fumé #273,Aucun
2062,Légume,Chou frisé #462,"Gluten, Sulfites, Moutarde"
2063,Céréale,Épeautre #886,Aucun
2064,Champignon,Truffe noire #648,"Gluten, Sulfites, Céleri"
2065,Poisson,Brochet en gelée #848,"Céleri, Sulfites"
2066,Épice,Poivre long #902,"Sésame, Gluten, Céleri"
2067,Légumineuse,Lentilles du Puy #148,"Lupin, Gluten, Arachides"
2068,Produit laitier,Fromage affiné #239,"Gluten, Lactose"
2069,Légume,Navet confit #419,"Soja, Céleri, Gluten"
2070,Viande,Mouton braisé #379,"Moutarde, Sulfites"
2071,Épice,Poivre long #308,"Gluten, Sésame, Céleri"
2072,Viande,Mouton braisé #96,Aucun
2073,Céréale,Épeautre #369,"Soja, Lupin, Gluten"
2074,Herbe,Romarin #186,Aucun
2075,Herbe,Thym sauvage #909,"Gluten, Céleri, Sulfites"
2076,Légume,Navet confit #843,Sulfites
2077,Fruit,Verjus #602,Soja
2078,Herbe,Romarin #615,Gluten
2079,Légume,Chou frisé #511,Aucun
2080,Herbe,Romarin #975,"Gluten, Sulfites, Céleri"
2081,Céréale,Épeautre #667,"Lupin, Fruits à coque, Soja"
2082,Viande,Agneau rôti #234,"Céleri, Moutarde"
2083,Herbe,Romarin #23,"Sulfites, Céleri, Gluten"
2084,Légume,Chou frisé #458,"Sulfites, Lupin"
2085,Légume,Chou frisé #668,Aucun
2086,Légume,Chou frisé #858,Céleri
2087,Herbe,Romarin #910,"Céleri, Gluten"
2088,Céréale,Épeautre #610,Aucun
2089,Légumineuse,Lentilles du Puy #412,Soja
2090,Légumineuse,Lentilles du Puy #92,"Soja, Arachides, Sulfites"
2091,Poisson,Carpe dorée #348,Aucun
2092,Céréale,Épeautre #849,Aucun
2093,Épice,Poivre long #746,Aucun
2094,Viande,Agneau rôti #259,Aucun
2095,Poisson,Brochet en gelée #967,Céleri
2096,Herbe,Romarin #115,Céleri
2097,Céréale,Épeautre #340,Aucun
2098,Champignon,Truffe noire #549,"Sulfites, Céleri, Gluten"
2099,Épice,Poivre long #157,Aucun
2100,Épice,Safran #757,Aucun
2101,Herbe,Thym sauvage #574,Gluten
2102,Légumineuse,Lentilles du Puy #886,Aucun
2103,Herbe,Thym sauvage #325,Gluten
2104,Champignon,Truffe noire #434,"Sulfites, Céleri"
2105,Herbe,Thym sauvage #395,"Gluten, Céleri"
2106,Légume,Navet confit #204,Aucun
2107,Épice,Poivre long #478,Aucun
2108,Herbe,Thym sauvage #507,Sulfites
2109,Fruit,Pomme sauvage #789,Fruits à coque
2110,Épice,Safran #774,"Moutarde, Gluten"
2111,Herbe,Romarin #152,"Céleri, Gluten, Sulfites"
2112,Poisson,Brochet en gelée #27,Sulfites
2113,Champignon,Truffe noire #377,Sulfites
2114,Herbe,Thym sauvage #788,"Céleri, Gluten, Sulfites"
2115,Céréale,Épeautre #171,"Fruits à coque, Gluten, Soja"
2116,Légumineuse,Lentilles du Puy #740,"Céleri, Arachides, Gluten"
2117,Épice,Épices orientales #460,"Sulfites, Sésame, Céleri"
2118,Épice,Épices orientales #184,Sésame
2119,Légumineuse,Lentilles du Puy #442,"Gluten, Soja"
2120,Légume,Navet confit #671,"Moutarde, Céleri, Soja"
2121,Légume,Navet confit #393,Soja
2122,Fruit,Verjus #448,"Soja, Arachides"
2123,Herbe,Romarin #500,"Céleri, Gluten"
2124,Fruit,Verjus #151,Sulfites
2125,Épice,Épices orientales #234,Aucun
2126,Épice,Safran #853,Aucun
2127,Légume,Navet confit #581,"Sulfites, Soja"
2128,Viande,Canard fumé #780,Aucun
2129,Viande,Canard fumé #494,"Céleri, Oeufs"
2130,Légumineuse,Lentilles du Puy #161,Lupin
2131,Épice,Safran #307,"Céleri, Sésame, Sulfites"
2132,Légumineuse,Lentilles du Puy #251,"Céleri, Lupin"
2133,Légume,Navet confit #202,Céleri
2134,Épice,Safran #550,Aucun
2135,Céréale,Épeautre #55,Aucun
2136,Viande,Venaison #180,Aucun
2137,Herbe,Romarin #278,Aucun
2138,Légume,Chou frisé #52,Sulfites
2139,Épice,Épices orientales #112,Aucun
2140,Légume,Chou frisé #177,Sulfites
2141,Légumineuse,Lentilles du Puy #362,"Céleri, Lupin, Gluten"
2142,Épice,Épices orientales #965,"Moutarde, Sésame"
2143,Légume,Navet confit #171,"Gluten, Sulfites"
2144,Viande,Agneau rôti #615,Aucun
2145,Épice,Épices orientales #551,"Céleri, Moutarde, Sésame"
2146,Herbe,Romarin #390,"Céleri, Sulfites, Gluten"
2147,Fruit,Verjus #507,Aucun
2148,Viande,Venaison #727,Aucun
2149,Céréale,Épeautre #895,Aucun
2150,Champignon,Truffe noire #721,"Céleri, Sulfites, Gluten"
