IdC,type_aliment,nom,allergene
1875,Produit laitier,Thym sauvage #271,"Soja, Sésame"
1876,Champignon,Poivre long #838,"Céleri, Gluten, Arachides"
1877,Fruit,Romarin #212,Sésame
1878,Poisson,Pomme sauvage #230,Sésame
1879,Poisson,Poivre long #737,Poisson
1880,Fruit,Mouton braisé #244,"Sésame, Sulfites"
1881,Poisson,Truffe noire #774,Poisson
1882,Produit laitier,Agneau rôti #639,Aucun
1883,Herbe,Carpe dorée #419,"Arachides, Sésame"
1884,Poisson,Agneau rôti #230,Lactose
1885,Herbe,Verjus #917,Crustacés
1886,Poisson,Venaison #312,Aucun
1887,Herbe,Épeautre #683,Mollusques
1888,Fruit,Carpe dorée #515,"Poisson, Lactose"
1889,Céréale,Thym sauvage #98,"Sésame, Céleri, Mollusques"
1890,Poisson,Chou frisé #665,"Soja, Crustacés"
1891,Herbe,Épices orientales #617,"Sulfites, Lactose, Arachides"
1892,Herbe,Épeautre #888,Aucun
1893,Légume,Fromage affiné #932,Gluten
1894,Épice,Épeautre #996,Aucun
1895,Herbe,Poivre long #233,Aucun
1896,Viande,Truffe noire #129,"Crustacés, Gluten, Soja"
1897,Champignon,Pomme sauvage #374,Aucun
1898,Champignon,Poivre long #32,"Gluten, Soja, Lupin"
1899,Produit laitier,Chou frisé #669,Arachides
1900,Épice,Chou frisé #668,Céleri
1901,Poisson,Agneau rôti #442,"Sésame, Mollusques, Arachides"
1902,Légumineuse,Lentilles du Puy #320,Aucun
1903,Épice,Safran #995,Aucun
1904,Champignon,Thym sauvage #127,"Gluten, Sésame"
1905,Fruit,Chou frisé #254,"Crustacés, Mollusques, Céleri"
1906,Céréale,Truffe noire #391,Aucun
1907,Légumineuse,Safran #39,"Œufs, Soja"
1908,Fruit,Thym sauvage #383,"Fruits à coque, Œufs, Sésame"
1909,Herbe,Agneau rôti #87,Moutarde
1910,Légumineuse,Safran #812,"Soja, Moutarde"
1911,Épice,Canard fumé #918,"Céleri, Œufs, Lactose"
1912,Viande,Chou frisé #708,Aucun
1913,Épice,Fromage affiné #797,Aucun
1914,Viande,Truffe noire #430,Lupin
1915,Fruit,Canard fumé #534,"Fruits à coque, Arachides, Soja"
1916,Viande,Fromage affiné #70,"Poisson, Lactose, Sulfites"
1917,Champignon,Romarin #398,"Crustacés, Céleri, Moutarde"
1918,Céréale,Brochet en gelée #409,Crustacés
1919,Champignon,Brochet en gelée #703,Aucun
1920,Épice,Poivre long #512,"Soja, Crustacés, Sulfites"
1921,Produit laitier,Épices orientales #321,"Mollusques, Gluten"
1922,Produit laitier,Épices orientales #136,"Gluten, Lactose"
1923,Fruit,Épeautre #481,Aucun
1924,Produit laitier,Mouton braisé #562,Aucun
1925,Épice,Brochet en gelée #226,"Sulfites, Céleri"
1926,Produit laitier,Venaison #180,"Lupin, Lactose, Poisson"
1927,Herbe,Fromage affiné #559,Moutarde
1928,Poisson,Agneau rôti #405,Lactose
1929,Poisson,Thym sauvage #315,Aucun
1930,Herbe,Pomme sauvage #346,"Sésame, Lupin, Soja"
1931,Produit laitier,Brochet en gelée #261,Aucun
1932,Légume,Canard fumé #250,"Œufs, Sulfites"
1933,Légumineuse,Brochet en gelée #480,Mollusques
1934,Légume,Pomme sauvage #139,"Crustacés, Mollusques, Lupin"
1935,Produit laitier,Agneau rôti #708,"Sésame, Crustacés"
1936,Céréale,Romarin #874,"Arachides, Poisson, Soja"
1937,Viande,Agneau rôti #388,"Sésame, Mollusques"
1938,Produit laitier,Poivre long #86,"Crustacés, Mollusques"
1939,Produit laitier,Poivre long #919,"Lactose, Céleri"
1940,Légumineuse,Pomme sauvage #541,Aucun
1941,Fruit,Venaison #679,"Lactose, Céleri, Arachides"
1942,Champignon,Venaison #84,"Poisson, Arachides, Crustacés"
1943,Légume,Carpe dorée #640,"Mollusques, Lactose"
1944,Poisson,Fromage affiné #47,Aucun
1945,Produit laitier,Carpe dorée #695,Aucun
1946,Légume,Safran #37,"Sésame, Soja, Crustacés"
1947,Champignon,Lentilles du Puy #816,Fruits à coque
1948,Champignon,Canard fumé #349,Fruits à coque
1949,Légume,Navet confit #893,"Sésame, Céleri, Mollusques"
1950,Poisson,Canard fumé #658,Aucun
1951,Herbe,Poivre long #774,Lupin
1952,Poisson,Thym sauvage #284,Aucun
1953,Légumineuse,Carpe dorée #1,Aucun
1954,Herbe,Poivre long #949,"Poisson, Moutarde, Lactose"
1955,Légume,Brochet en gelée #345,Aucun
1956,Champignon,Brochet en gelée #460,Gluten
1957,Produit laitier,Thym sauvage #812,"Moutarde, Poisson, Crustacés"
1958,Céréale,Truffe noire #74,Poisson
1959,Poisson,Navet confit #74,"Céleri, Sulfites, Fruits à coque"
1960,Légume,Agneau rôti #723,Aucun
1961,Céréale,Carpe dorée #201,Aucun
1962,Épice,Truffe noire #767,"Moutarde, Gluten, Fruits à coque"
1963,Céréale,Venaison #290,Gluten
1964,Produit laitier,Fromage affiné #584,Aucun
1965,Champignon,Agneau rôti #341,Poisson
1966,Légume,Poivre long #772,Mollusques
1967,Légumineuse,Venaison #235,"Œufs, Sulfites"
1968,Fruit,Verjus #194,"Lupin, Lactose"
1969,Viande,Brochet en gelée #24,Lupin
1970,Herbe,Lentilles du Puy #269,"Soja, Lactose"
1971,Fruit,Agneau rôti #932,Œufs
1972,Champignon,Navet confit #638,Aucun
1973,Céréale,Poivre long #911,"Œufs, Lupin, Mollusques"
1974,Légumineuse,Pomme sauvage #676,Aucun
1975,Poisson,Épeautre #762,Sulfites
1976,Épice,Venaison #675,"Sulfites, Mollusques"
1977,Produit laitier,Verjus #781,"Lactose, Fruits à coque, Œufs"
1978,Viande,Brochet en gelée #193,Aucun
1979,Légume,Thym sauvage #272,"Gluten, Sulfites, Œufs"
1980,Céréale,Épeautre #114,Soja
1981,Légume,Romarin #258,Aucun
1982,Légume,Agneau rôti #639,Lupin
1983,Poisson,Poivre long #156,"Poisson, Lupin"
1984,Céréale,Lentilles du Puy #98,Aucun
1985,Champignon,Navet confit #453,Lactose
1986,Poisson,Chou frisé #204,"Soja, Céleri, Poisson"
1987,Viande,Brochet en gelée #857,Aucun
1988,Produit laitier,Lentilles du Puy #781,Fruits à coque
1989,Légumineuse,Navet confit #283,Aucun
1990,Épice,Fromage affiné #323,"Lactose, Sésame, Poisson"
1991,Herbe,Romarin #569,"Lactose, Moutarde, Sulfites"
1992,Légumineuse,Canard fumé #656,"Soja, Sulfites, Crustacés"
1993,Fruit,Safran #530,Aucun
1994,Poisson,Safran #776,Mollusques
1995,Épice,Truffe noire #546,Lactose
1996,Poisson,Chou frisé #71,"Œufs, Céleri"
1997,Herbe,Lentilles du Puy #445,Aucun
1998,Céréale,Truffe noire #482,Aucun
1999,Fruit,Mouton braisé #69,Sésame
2000,Céréale,Truffe noire #991,"Moutarde, Sésame"
2001,Champignon,Thym sauvage #636,"Sésame, Lupin"
2002,Poisson,Mouton braisé #809,Aucun
2003,Épice,Lentilles du Puy #25,Fruits à coque
2004,Herbe,Carpe dorée #317,Sésame
2005,Viande,Mouton braisé #676,"Arachides, Gluten"
2006,Poisson,Agneau rôti #5,Aucun
2007,Légumineuse,Canard fumé #681,"Soja, Lactose"
2008,Légume,Épeautre #399,Aucun
2009,Viande,Brochet en gelée #146,Soja
2010,Légume,Verjus #845,"Sulfites, Fruits à coque"
2011,Poisson,Truffe noire #163,"Crustacés, Poisson"
2012,Céréale,Épeautre #19,"Fruits à coque, Mollusques, Lactose"
2013,Produit laitier,Brochet en gelée #959,Aucun
2014,Produit laitier,Pomme sauvage #70,Crustacés
2015,Poisson,Carpe dorée #827,Aucun
2016,Fruit,Chou frisé #598,"Œufs, Crustacés, Gluten"
2017,Épice,Pomme sauvage #253,"Œufs, Sulfites, Lactose"
2018,Céréale,Poivre long #116,"Sésame, Fruits à coque"
2019,Herbe,Safran #145,Crustacés
2020,Champignon,Chou frisé #996,Céleri
2021,Poisson,Venaison #248,Œufs
2022,Viande,Carpe dorée #52,"Soja, Sésame, Arachides"
2023,Herbe,Épeautre #936,Aucun
2024,Légume,Carpe dorée #225,"Gluten, Sésame, Œufs"
2025,Légume,Fromage affiné #489,Aucun
2026,Légume,Agneau rôti #164,Crustacés
2027,Champignon,Truffe noire #635,"Moutarde, Crustacés"
2028,Légumineuse,Mouton braisé #51,Gluten
2029,Épice,Canard fumé #441,Aucun
2030,Poisson,Thym sauvage #262,Gluten
2031,Herbe,Romarin #969,"Lactose, Sésame"
2032,Céréale,Verjus #80,Céleri
2033,Céréale,Safran #82,Aucun
2034,Légumineuse,Chou frisé #571,Aucun
2035,Produit laitier,Chou frisé #946,"Arachides, Crustacés"
2036,Viande,Chou frisé #235,Aucun
2037,Légume,Fromage affiné #204,"Fruits à coque, Soja, Gluten"
2038,Fruit,Poivre long #515,"Lactose, Œufs, Céleri"
2039,Légume,Agneau rôti #166,"Céleri, Crustacés"
2040,Fruit,Venaison #805,"Fruits à coque, Gluten"
2041,Céréale,Romarin #745,Aucun
2042,Céréale,Épices orientales #813,"Fruits à coque, Céleri, Œufs"
2043,Épice,Safran #152,Œufs
2044,Produit laitier,Canard fumé #47,Crustacés
2045,Viande,Chou frisé #882,Arachides
2046,Fruit,Verjus #784,Œufs
2047,Poisson,Épices orientales #961,Aucun
2048,Champignon,Poivre long #163,Aucun
2049,Champignon,Mouton braisé #515,"Lactose, Œufs, Soja"
2050,Herbe,Safran #946,"Arachides, Œufs, Poisson"
2051,Fruit,Venaison #926,Crustacés
2052,Champignon,Brochet en gelée #737,"Sulfites, Céleri, Mollusques"
2053,Légumineuse,Venaison #377,"Poisson, Soja, Lactose"
2054,Fruit,Truffe noire #419,Fruits à coque
2055,Céréale,Thym sauvage #361,Mollusques
2056,Herbe,Carpe dorée #808,"Œufs, Fruits à coque, Poisson"
2057,Légume,Fromage affiné #509,Soja
2058,Céréale,Safran #403,"Mollusques, Sulfites"
2059,Champignon,Carpe dorée #128,"Lupin, Moutarde"
2060,Champignon,Lentilles du Puy #436,"Sésame, Lactose"
2061,Produit laitier,Fromage affiné #326,Œufs
2062,Céréale,Lentilles du Puy #994,Aucun
2063,Légumineuse,Canard fumé #53,Œufs
2064,Poisson,Mouton braisé #560,Aucun
2065,Produit laitier,Épices orientales #213,"Poisson, Arachides"
2066,Céréale,Safran #461,"Moutarde, Lupin"
2067,Légumineuse,Truffe noire #836,"Sulfites, Arachides, Crustacés"
2068,Légume,Canard fumé #659,"Gluten, Arachides, Lupin"
2069,Herbe,Navet confit #931,Aucun
2070,Légumineuse,Navet confit #450,"Soja, Céleri"
2071,Fruit,Safran #920,Aucun
2072,Légumineuse,Agneau rôti #832,Sésame
2073,Produit laitier,Thym sauvage #324,Mollusques
2074,Champignon,Canard fumé #441,"Céleri, Lupin, Sésame"
2075,Viande,Verjus #81,"Mollusques, Œufs, Gluten"
2076,Légume,Chou frisé #137,"Poisson, Crustacés"
2077,Légumineuse,Venaison #196,"Crustacés, Céleri, Poisson"
2078,Herbe,Thym sauvage #209,Aucun
2079,Viande,Fromage affiné #531,Lupin
2080,Produit laitier,Épices orientales #813,"Soja, Crustacés, Arachides"
2081,Céréale,Chou frisé #721,Sésame
2082,Épice,Fromage affiné #394,Mollusques
2083,Herbe,Venaison #883,Aucun
2084,Céréale,Carpe dorée #23,"Lupin, Moutarde"
2085,Champignon,Lentilles du Puy #215,Aucun
2086,Épice,Verjus #637,"Poisson, Fruits à coque, Céleri"
2087,Céréale,Romarin #865,Mollusques
2088,Épice,Poivre long #639,"Céleri, Moutarde"
2089,Légume,Chou frisé #27,"Sésame, Céleri, Œufs"
2090,Fruit,Épices orientales #959,"Mollusques, Gluten, Lupin"
2091,Fruit,Romarin #618,Aucun
2092,Légume,Navet confit #233,Arachides
2093,Herbe,Verjus #72,Aucun
2094,Viande,Épices orientales #897,"Crustacés, Sésame"
2095,Céréale,Venaison #257,"Moutarde, Poisson, Soja"
2096,Poisson,Brochet en gelée #792,"Lactose, Fruits à coque"
2097,Produit laitier,Thym sauvage #452,"Gluten, Œufs"
2098,Champignon,Chou frisé #581,Aucun
2099,Herbe,Poivre long #78,"Soja, Gluten, Arachides"
2100,Épice,Verjus #1,"Fruits à coque, Mollusques"
2101,Fruit,Agneau rôti #87,Mollusques
2102,Champignon,Canard fumé #779,"Céleri, Œufs"
2103,Légumineuse,Mouton braisé #818,"Mollusques, Moutarde, Sulfites"
2104,Viande,Verjus #538,"Soja, Œufs, Poisson"
2105,Fruit,Verjus #355,"Gluten, Poisson, Fruits à coque"
2106,Légumineuse,Fromage affiné #752,"Mollusques, Sésame"
2107,Légumineuse,Verjus #756,Sésame
2108,Légumineuse,Thym sauvage #140,Aucun
2109,Herbe,Truffe noire #644,"Moutarde, Sulfites, Crustacés"
2110,Viande,Thym sauvage #349,Aucun
2111,Herbe,Mouton braisé #975,Aucun
2112,Légumineuse,Navet confit #466,Aucun
2113,Poisson,Romarin #700,Crustacés
2114,Céréale,Truffe noire #595,Crustacés
2115,Herbe,Canard fumé #164,Aucun
2116,Viande,Fromage affiné #287,Lupin
2117,Poisson,Épeautre #258,"Fruits à coque, Mollusques"
2118,Légume,Safran #55,"Moutarde, Sulfites, Fruits à coque"
2119,Légume,Thym sauvage #9,"Céleri, Mollusques"
2120,Épice,Truffe noire #504,"Céleri, Mollusques"
2121,Légume,Verjus #575,Lactose
2122,Céréale,Poivre long #64,Aucun
2123,Viande,Canard fumé #795,"Poisson, Lupin, Sésame"
2124,Herbe,Canard fumé #937,"Mollusques, Moutarde, Poisson"
2125,Légumineuse,Agneau rôti #170,"Gluten, Œufs, Poisson"
2126,Céréale,Lentilles du Puy #180,"Céleri, Lactose"
2127,Légumineuse,Pomme sauvage #737,"Poisson, Mollusques"
2128,Herbe,Poivre long #820,Mollusques
2129,Légume,Agneau rôti #356,Aucun
2130,Épice,Épices orientales #382,Aucun
2131,Viande,Poivre long #546,Crustacés
2132,Légume,Verjus #148,Aucun
2133,Céréale,Navet confit #681,Aucun
2134,Fruit,Brochet en gelée #434,Lupin
2135,Champignon,Lentilles du Puy #386,Aucun
2136,Champignon,Brochet en gelée #678,Crustacés
2137,Épice,Poivre long #979,"Crustacés, Mollusques, Moutarde"
2138,Poisson,Brochet en gelée #570,"Œufs, Sulfites"
2139,Herbe,Navet confit #406,Aucun
2140,Épice,Verjus #294,"Lactose, Crustacés"
2141,Poisson,Canard fumé #627,Aucun
2142,Légume,Brochet en gelée #118,"Moutarde, Sulfites"
2143,Produit laitier,Brochet en gelée #508,"Moutarde, Œufs, Arachides"
2144,Produit laitier,Mouton braisé #968,"Crustacés, Œufs"
2145,Champignon,Chou frisé #319,"Sésame, Soja, Arachides"
2146,Viande,Canard fumé #907,Aucun
2147,Champignon,Thym sauvage #490,"Mollusques, Lactose, Poisson"
2148,Légume,Épeautre #723,Œufs
2149,Céréale,Thym sauvage #990,Aucun
2150,Produit laitier,Lentilles du Puy #33,Aucun
2151,Herbe,Romarin #190,Aucun
2152,Fruit,Navet confit #640,Aucun
2153,Légumineuse,Chou frisé #543,Œufs
2154,Céréale,Venaison #318,"Céleri, Gluten"
2155,Légume,Verjus #971,Œufs
2156,Céréale,Verjus #545,Mollusques
2157,Herbe,Lentilles du Puy #724,Poisson
2158,Viande,Chou frisé #236,Sésame
2159,Champignon,Safran #193,"Moutarde, Arachides"
2160,Champignon,Épeautre #859,"Sésame, Mollusques, Sulfites"
2161,Céréale,Carpe dorée #168,"Lactose, Sésame, Soja"
2162,Viande,Chou frisé #205,Aucun
2163,Céréale,Verjus #574,Aucun
2164,Légume,Carpe dorée #846,Aucun
2165,Céréale,Thym sauvage #883,Aucun
2166,Fruit,Mouton braisé #627,"Sésame, Moutarde, Soja"
2167,Fruit,Fromage affiné #329,Aucun
2168,Poisson,Navet confit #297,Œufs
2169,Poisson,Épices orientales #760,Sulfites
2170,Légume,Brochet en gelée #381,"Lactose, Poisson, Lupin"
2171,Céréale,Agneau rôti #654,"Lupin, Crustacés"
2172,Herbe,Carpe dorée #798,"Fruits à coque, Sulfites"
2173,Herbe,Épeautre #340,"Fruits à coque, Moutarde, Gluten"
2174,Céréale,Chou frisé #144,"Sulfites, Arachides, Céleri"
2175,Épice,Pomme sauvage #959,Sésame
2176,Produit laitier,Romarin #64,"Céleri, Mollusques, Fruits à coque"
2177,Herbe,Brochet en gelée #403,Aucun
2178,Fruit,Chou frisé #641,Moutarde
2179,Produit laitier,Poivre long #925,"Moutarde, Fruits à coque"
2180,Légumineuse,Chou frisé #28,Aucun
2181,Céréale,Épices orientales #32,Aucun
2182,Épice,Poivre long #670,Soja
2183,Fruit,Chou frisé #823,Aucun
2184,Poisson,Fromage affiné #112,Aucun
2185,Produit laitier,Romarin #824,Aucun
2186,Légumineuse,Romarin #990,Aucun
2187,Viande,Safran #714,Aucun
2188,Produit laitier,Truffe noire #924,"Sésame, Arachides"
2189,Produit laitier,Canard fumé #936,"Céleri, Lupin"
2190,Fruit,Épices orientales #355,Lactose
2191,Herbe,Lentilles du Puy #579,"Gluten, Sésame, Mollusques"
2192,Produit laitier,Épices orientales #737,"Mollusques, Moutarde"
2193,Fruit,Poivre long #872,"Moutarde, Œufs, Céleri"
2194,Viande,Mouton braisé #334,"Lupin, Moutarde"
2195,Fruit,Safran #257,Œufs
2196,Épice,Agneau rôti #174,"Œufs, Lupin"
2197,Épice,Thym sauvage #697,"Lupin, Moutarde"
2198,Champignon,Verjus #671,Poisson
2199,Poisson,Safran #125,"Soja, Moutarde, Crustacés"
2200,Légume,Navet confit #613,Aucun
2201,Champignon,Brochet en gelée #119,"Crustacés, Lactose"
2202,Viande,Chou frisé #637,Moutarde
2203,Légumineuse,Épeautre #826,Fruits à coque
2204,Fruit,Poivre long #755,Sésame
2205,Fruit,Lentilles du Puy #613,"Lactose, Gluten"
2206,Légumineuse,Navet confit #639,Gluten
2207,Légumineuse,Carpe dorée #307,Aucun
2208,Fruit,Fromage affiné #122,Fruits à coque
2209,Céréale,Romarin #883,"Gluten, Mollusques, Sulfites"
2210,Fruit,Canard fumé #893,Aucun
2211,Légume,Poivre long #817,Aucun
2212,Herbe,Fromage affiné #938,Aucun
2213,Viande,Thym sauvage #539,"Lupin, Lactose"
2214,Épice,Épeautre #419,Mollusques
2215,Viande,Pomme sauvage #226,Aucun
2216,Viande,Venaison #33,Œufs
2217,Viande,Thym sauvage #260,Aucun
2218,Fruit,Thym sauvage #177,"Sésame, Soja, Crustacés"
2219,Herbe,Verjus #218,Gluten
2220,Épice,Brochet en gelée #533,Aucun
2221,Herbe,Safran #675,"Lactose, Crustacés, Moutarde"
2222,Céréale,Épices orientales #26,Gluten
2223,Céréale,Pomme sauvage #594,Aucun
2224,Champignon,Brochet en gelée #498,"Fruits à coque, Sésame"
2225,Fruit,Poivre long #759,"Gluten, Lupin, Arachides"
2226,Champignon,Thym sauvage #259,"Fruits à coque, Mollusques"
2227,Céréale,Mouton braisé #97,"Lactose, Crustacés, Poisson"
2228,Champignon,Épices orientales #820,"Sulfites, Arachides"
2229,Herbe,Pomme sauvage #900,Fruits à coque
2230,Épice,Verjus #253,"Mollusques, Fruits à coque"
2231,Produit laitier,Poivre long #824,"Fruits à coque, Lupin, Mollusques"
2232,Viande,Venaison #282,Aucun
2233,Champignon,Fromage affiné #965,Aucun
2234,Champignon,Poivre long #505,Arachides
2235,Épice,Thym sauvage #847,Aucun
2236,Produit laitier,Navet confit #772,Crustacés
2237,Céréale,Poivre long #759,Aucun
2238,Fruit,Navet confit #636,Aucun
2239,Champignon,Fromage affiné #762,Gluten
2240,Céréale,Verjus #470,Poisson
2241,Fruit,Brochet en gelée #885,Aucun
2242,Fruit,Mouton braisé #350,"Poisson, Fruits à coque"
2243,Poisson,Épices orientales #58,"Poisson, Céleri, Œufs"
2244,Viande,Épices orientales #881,Arachides
2245,Herbe,Épices orientales #99,"Crustacés, Poisson, Lupin"
2246,Viande,Navet confit #309,Aucun
2247,Épice,Navet confit #568,Aucun
2248,Légume,Canard fumé #623,"Arachides, Lactose"
2249,Céréale,Venaison #7,Crustacés
2250,Céréale,Pomme sauvage #258,"Soja, Crustacés"
2251,Produit laitier,Épeautre #376,"Poisson, Crustacés"
2252,Poisson,Poivre long #46,"Mollusques, Fruits à coque"
2253,Viande,Venaison #167,Aucun
2254,Herbe,Navet confit #905,"Fruits à coque, Lactose, Sésame"
2255,Viande,Romarin #252,Aucun
2256,Légumineuse,Poivre long #49,"Céleri, Poisson"
2257,Herbe,Poivre long #671,Lupin
2258,Champignon,Thym sauvage #30,"Soja, Moutarde"
2259,Légume,Carpe dorée #929,Aucun
2260,Céréale,Venaison #283,Œufs
2261,Produit laitier,Venaison #114,Sulfites
2262,Champignon,Poivre long #576,Poisson
2263,Poisson,Épices orientales #496,Lupin
2264,Légume,Lentilles du Puy #184,"Poisson, Gluten"
2265,Viande,Venaison #313,Aucun
2266,Légumineuse,Poivre long #983,"Arachides, Lactose"
2267,Épice,Pomme sauvage #629,"Fruits à coque, Gluten, Mollusques"
2268,Céréale,Thym sauvage #196,"Mollusques, Sulfites, Fruits à coque"
2269,Fruit,Mouton braisé #118,"Moutarde, Poisson"
2270,Légume,Truffe noire #283,"Fruits à coque, Lupin"
2271,Légumineuse,Poivre long #10,"Lupin, Crustacés, Poisson"
2272,Légumineuse,Safran #182,Lactose
2273,Céréale,Romarin #718,"Soja, Crustacés, Œufs"
2274,Viande,Thym sauvage #66,"Lupin, Gluten, Sésame"
2275,Légumineuse,Thym sauvage #624,Aucun
2276,Poisson,Safran #591,"Mollusques, Soja, Crustacés"
2277,Légumineuse,Brochet en gelée #543,"Moutarde, Œufs"
2278,Céréale,Canard fumé #869,"Lactose, Mollusques, Moutarde"
2279,Produit laitier,Brochet en gelée #361,"Œufs, Crustacés"
2280,Poisson,Brochet en gelée #744,"Mollusques, Gluten"
2281,Légumineuse,Carpe dorée #541,Gluten
2282,Poisson,Lentilles du Puy #773,"Soja, Fruits à coque"
2283,Viande,Romarin #901,Sulfites
2284,Viande,Agneau rôti #298,Fruits à coque
2285,Produit laitier,Romarin #431,Moutarde
2286,Viande,Navet confit #540,Aucun
2287,Fruit,Mouton braisé #796,Arachides
2288,Céréale,Chou frisé #335,"Sésame, Œufs"
2289,Herbe,Épices orientales #125,"Moutarde, Sulfites"
